,sentence,word_labels,label
1990,"quần chất ổn , dày_dặn , nhưng dáng skinny mà ống hơi to , không bó vào cổ_chân nên không thích lắm","B-DES,B-DES,O,O,B-DES,O,O,O,B-DES,O,B-DES,O,B-DES,O,O,B-DES,O,O,O,O,O,O",0
1991,"tiki giao hàng nhanh , shipper chịu_khó , 10 điểm . nhưng sao phẩm không đẹp như hình , nhìn ngộ . 2 lần mua quân tren tiki thất_vọng đủ 2 lan","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
1992,"0.92 polyester . chất nóng , không thấm hút mồ_hôi . không đẹp như trong ảnh hơi bị hụt_hẫng","O,O,O,B-DES,O,O,O,B-DES,I-DES,O,O,B-DES,I-DES,O,O,O,O,O,O",-1
1993,"chất_liệu vải thì đẹp phù_hợp giá tiền . nhưng túi quần thì tôi không hài_lòng vì vừa mặc mấy bữa thì hai túi trước đã rách , lủng không bỏ điện_thoại vào túi được","B-DES,B-DES,O,B-DES,B-PRI,I-PRI,I-PRI,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,O,O,B-DES,O",-1
1994,tôi đặt size free cho bé thì giao cả 4c xl to_đùng . người_lớn sao mặc được mấy hình mèo kitty với chữ như này . kiểm hàng giao không có trách_nhiệm gì cả,"O,O,B-DES,O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
1995,"shop có vấn_đề về màu ạ , ghi rõ_ràng là màu đen ngoài gói hàng thế_mà mở ra lại màu tím_than , hàng khá ổn , tức mỗi cái giao sai màu , sẽ đặt thêm 1 cái nữa , sai màu nữa thì trả lại luôn cho chừa","O,O,O,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O",-1
1996,"sản_phẩm mềm , thoáng mát nhưng trong lô hàng lại kèm sản_phẩm lỗi , có nhiều lỗ nhỏ và màu không như hình , do mua tặng nên không chụp lại được hình và cũng không gửi trả hàng lại được","O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
1997,mua giá sale 64k quần ngang gối . 36k quần_đùi - > khá cao so với chất_lượng đặt ngày 8 - > giao ngày 218,"O,B-PRI,I-PRI,B-PRI,B-DES,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
1998,"quần ống lửng không phải dài , mặc vào thấy mập và lùn đi nhiều . chất vải đẹp","B-DES,B-DES,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,B-DES",0
1999,ổn . tôi nhận được rồi . và đặt mua thêm 1 chiếc màu xanh nhạt nữa shop giao hàng nhanh . đóg gói cẩn thân . tôi sẽ nghiên_cứu và mua thêm khi cần ổn,"O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
2000,"size xl quá nhỏ , tôi mặc không vừa . chất liệu quá mỏng","B-DES,I-DES,O,B-DES,O,O,O,B-DES,I-DES,O,B-DES,O,O,B-DES",-1
2001,mua size xl mà nhu size sao vậy . trong khi quan đang mặc size mình mà mặc size xl không vừa,"O,B-DES,I-DES,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-DES,I-DES,B-DES,I-DES",0
2002,áo chưa giống hình lắm với giá này thì tạm ổn nha mọi người,"B-DES,O,O,O,O,O,B-PRI,O,O,O,O,O,O,O",0
2003,tôi không hề biết là tiki lại gửi cho tôi một cái áo có_thể ngủ luôn không cần đắp chăn luôn ý,"O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",0
2004,"chất_liệu vải hơi nóng , không thấm mồ_hôi . song tiền nào của đó với giá tiền đó thấy cũng ổn .","B-DES,B-DES,O,O,O,O,O,O,O,O,B-PRI,I-PRI,I-PRI,I-PRI,O,B-PRI,I-PRI,O,O,O,O,O",0
2005,đề_nghị shop kiểm_tra lại trước khi giao hàng cho khách,"O,O,O,O,O,O,O,O,O,O",0
2006,hàng nhìn tương_đối giống mô_tả . nhưng cũng bình_thường . giá 199k là mắc .,"O,O,O,O,O,O,O,O,O,O,B-PRI,B-PRI,O,B-PRI,O",0
2007,"chất_lượng áo tốt , mặc vừa_vặn . mỗi_tội đường chỉ chưa được đẹp lắm bạn nhé","O,B-DES,O,O,O,O,O,O,B-DES,I-DES,O,O,B-DES,O,O,O",0
2008,sản_phẩm tốt nhưng giao nhầm màu . yêu_cầu tiki hay shop thu_hồi và đổi lại màu giúp tôi nha .,"O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O",0
2009,"mình mua bộ gấu hồng mà shop giao bộ vọt hồng rồi shop ơi , giờ đổi được không ?","O,O,O,B-DES,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",0
2010,"nhìn hình thì nghĩ là tay_áo rộng dài và thân áo ngắn , nhưng sản_phẩm thì không khác áo thun dáng rộng là mấy .","O,O,O,O,O,B-DES,B-DES,B-DES,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,O,O",0
2011,mình mua 8c mà shop không giao mỗi mẫu 2c giao 3 mẫu trong đó mẫu 4 c . mẫu 3c còn lại 1c nhìn 1đống giống nhau hơi thất_vọng,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
2012,mình vừa nhận hàng xong thử ngay nhưng 1 cái bị chật shop đổi lại cho size hơn nhé,"O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,B-DES,O,O",0
2013,"theo đúng size rất chật , quần kiểu ngắn ngắn vì làm đũng rất khít , mặc khó_chịu","O,O,B-DES,O,B-DES,O,B-DES,O,B-DES,B-DES,O,O,B-DES,O,B-DES,O,O,O",0
2014,"túi trong không may chỉ , bỏ đồ sẽ lọt vào giữa 2 lớp áo , thun cổ áo bị sờn bung chỉ !","B-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,O,B-DES,B-DES,I-DES,O,O,B-DES,I-DES,O",0
2015,rất tốt . hi vọng sẽ có size lớn hơn dành cho người < 65kg,"O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O",0
2016,ngàn lời bài hátt việt_nam và quốc_tế . là nơi chia_sẻ hợp_âm các bài hát cho những,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
2017,cả 2 cánh_tay đều không có lỗ để đóng cúc . thất_vọng rồi,"O,O,O,O,O,O,O,O,O,B-DES,O,O,O",-1
2018,"hàng ổn , chất_lượng thì chưa rõ , khi rõ sẽ cập_nhật sau !","O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
2019,"dáng đẹp , chất mát nhưng dễ nhăn nhàu . nên lấy xuống 1sz nhé mọi_người","O,B-DES,O,B-DES,B-DES,O,O,B-DES,B-DES,O,O,O,O,O,O,O",0
2020,"so với giá thì chất_lượng vậy là ổn , dáng chưa chuẩn lắm , vừa vòng 3 thì v2 rộng và váy hơi dài so với mình . 51kg 1 . 53 mình mình phải lựa size l mới kéo lên được","O,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O",0
2021,alo shop mình đổi sai lớn được không shop . mới giao hàng chủ_nhật .,"O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",0
2022,quần chất_lượng tốt nhưng shop giao nhầm size cho mình,"B-DES,O,O,O,O,O,O,B-DES,O,O",0
2023,sản_phẩm tạm ổn . không phải gốc nhật như cái mình từng mua . nhưng mặc ổn lắm nhe m . n . mua sài được lắm . lưu_ý . 56-67 nên mua size xl hoi . shop chọn size xxl dù mình 67 mà_còn thấy hơi rộng .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,B-DES,O",0
2024,"áo cũng ổn , nhưng mua size lớn cứ giao size nhỏ mặc không vừa","B-DES,O,O,O,O,O,B-DES,B-DES,O,O,B-DES,B-DES,O,B-DES,I-DES",0
2025,quần không như hình quảng_cáo hơi thất_vọng nha shop,"B-DES,O,O,O,O,O,O,O,O",-1
2026,sản_phẩm mềm mượt tuy_nhiên bị cắt mác . không biết là xuất_xứ như nào có hại cho cơ_thể không . giá thì chát,"O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O,O",0
2027,"áo cỡ xxl nhỏ quá , còn cỡ nào lớn hơn không ? xxl này chỉ dùng với người khoảng 55kg thôi .","B-DES,B-DES,B-DES,B-DES,O,O,O,B-DES,O,B-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",0
2028,với giá tiền như_vậy thì cũng ổn . mặc thì phần chân thì bó quá mà phần cạp_quần thì rộng,"O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-DES,O,B-DES",0
2029,"vải rất đẹp , nhưng size mình mà rộng như l , tiki giao hàng rất nhanh","B-DES,O,B-DES,O,O,B-DES,O,O,B-DES,O,B-DES,O,O,O,O,O,O",0
2030,chất_lượng tốt nhưng gửi đến 4 màu xanh đậm và 1 màu đen ; kg đủ màu giống như hình quảng_cáo !,"O,O,O,O,O,O,B-DES,I-DES,I-DES,O,O,B-DES,I-DES,O,O,O,B-DES,O,O,O,O,O",0
2031,"5 sao cho chất_lượng áo , 1 sao cho shop . đặt 2 cái mà 1 cái đóng cẩn_thận 1 cái không bao_bì gì , cũng không đúng mã hàng mình đặt luôn","O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
2032,"sản_phẩm tạm được gần giống hình_mẫu , giao hàng đúng thời_gian","O,O,O,O,O,O,O,O,O,O,O",0
2033,"bạn ơi mik đang muốn đổi áo hoodie tay lửng mik mua gần đây , bạn kiểm_tra nhé ! áo này mik mua hiện_giờ có đổi được không ạ ? mik bóc hộp , bóc túi ngày hôm_nay thì thấy áo bị chật , mik muốn đổi thành size l-đen-jennie","O,O,O,O,O,O,B-DES,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,B-DES,O",0
2034,"dáng nhỏ và không co_giãn tốt , mình mua suze to nhất 34 mà vẫn nhỏ_xíu trong khi quần_jean dài mua cùng đơn hàng chất đẹp co_giãn tốt và chuẩn dáng hơn","O,B-DES,O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,B-DES,O,O,B-DES,B-DES,O,O,O,O,B-DES,B-DES,B-DES,O,O,O,O,O",0
2035,quảng_cáo quần bơi nhưng thực_tế chỉ mặc để ngủ vì vải mỏng và lưng quần rộng không có dây_rút .,"O,B-DES,O,O,O,O,O,O,O,O,B-DES,B-DES,O,B-DES,I-DES,B-DES,O,O,B-DES,O",0
2036,áo cũng đẹp nhưng khi nhận áo bị dơ rất nhiều giặt rất khó ra,"B-DES,O,B-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O",0
2037,bình_thường . giao hàng nhanh nhưng sẽ không mua thêm,"O,O,O,O,O,O,O,O,O,O",0
2038,"sản_phẩm này gửi về mình không tìm thấy tem size , mà mình hay mặc 34 mà mặc không vừa ! chiếc còn lại cũng size 34 thì vừa .","O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,O,O,O,O",0
2039,"chất_liệu vải hơi kiếm với sản_phẩm mẫu , nhưng nhìn_chung thì cũng ổn","B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O",0
2040,sản_phẩm nhận được là mẫu trơn không có_ren như hình .,"O,O,O,O,O,O,O,O,O,O,O",0
2041,"tiki giao hàng nhanh , nhiệt_tình , gói hàng 2 lớp nilon . về sản_phẩm : kiểu_dáng như mẫu , đường may chắc_chắn nhưng ảnh chụp nhìn áo rất là dày , tuy_nhiên nhận hàng áo cực_kỳ mỏng và xuyên thấu . mình mua màu trắng , nên bây_giờ phải mua thêm áo_lá mỏng mặc thêm : ) ) )","O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,B-DES,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,B-DES,O,B-DES,O,B-DES,I-DES,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O",0
2042,"không dài , size không chuẩn , đặt 2xl mà chỉ bằng xl , vải mỏng .","O,B-DES,O,B-DES,B-DES,I-DES,O,O,B-DES,O,O,O,B-DES,O,B-DES,B-DES,O",0
2043,áo cực_kì rộng so với mình nhưng kiểu áo đẹp thì không sao tôi cũng hài_lòng,"B-DES,O,B-DES,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O",0
2044,"mình đặt size xl , giao hàng size mình không bận vừa , có đổi lại được không tiki ơi ?","O,O,B-DES,I-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",0
2045,bình_thường . chất vải cảm_nhận chưa tương_xứng với giá tiền .,"O,O,B-DES,I-DES,O,O,B-PRI,O,B-PRI,I-PRI,O",0
2046,không hài_lòng vì cung_cấp 2 sân phẩm cũng một màu .,"O,O,O,O,O,O,O,O,O,B-DES,O",-1
2047,không giống hình . vải dù mới chịu nhìn cũng được 3 sao,"B-DES,I-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,O,O",0
2048,áo_khoác thì ổn thật nhưng sau áo trong hình không có cộng dây ở cổ thay vào đó là nút gài còn áo mình dây lòng_thòng,"O,O,O,O,O,O,B-DES,O,O,O,O,B-DES,I-DES,O,B-DES,O,O,O,O,B-DES,O,O,B-DES,O,B-DES,O",0
2049,"chất vải mát , mềm , tuy_nhiên không có túi như mô_tả .","B-DES,I-DES,B-DES,O,B-DES,O,O,O,O,B-DES,O,O,O",0
2050,so với mức giá thì ổn . mình mua phải cỡ nhỏ nên mặc chật,"O,O,B-PRI,I-PRI,O,O,O,O,O,O,B-DES,B-DES,O,O,B-DES",0
2051,đặt quần size sao . shop giao size mình . bình_thường mặc size sao mà size mình shop giao vẫn chật . tạm .,"O,B-DES,B-DES,O,O,O,O,B-DES,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,B-DES,O,O,O",0
2052,hàng nhận được rồi . cũng khá ưng_ý nhưng shop giao có hai cái bị bẩn nhìn không đẹp lắm,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O",0
2053,mình cao 1m80 nặng 60kg sao mặc cứ bị chật chỗ khửu tay nhi ? shop trả_lời giúp,"O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O",0
2054,"ống rất rộng thùng_thình và mình nghĩ phải là cái quần nó mới đẹp được , mà mình rất ghét là quần_áo","B-DES,O,B-DES,I-DES,O,O,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O",0
2055,mua hai bộ mà giao có một màu . về vừa mặc thử rách_ren,"O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O",0
2056,"size 34 rộng hơn size chuẩn của các hãng lớn như vera , triumph , masaki .","B-DES,O,B-DES,O,B-DES,O,O,O,O,B-DES,O,O,O,O,O,O,O",0
2057,"giao áo lủng sao được shop ơi , mua lần đầu 2 cái 2xl , được cái áo trắng ưng_ý , áo đen nhỏ quá trả lại , đặt lại áo đen 3xl thì giao nhỏ như mình , tưởng shop giao nhầm đặt lại đen 3xl lần nữa thì giao được size cỡ xl và bị lủng vầy , đành trả hàng tiếp và tìm shop khác thôi , mình không muốn đánh_giá thấp * vì cũng mua được cái áo len trắng ổn , shop nên coi lại size trước khi gửi và kiểm_tra hàng kỹ , bịch ngoài để 3xl mà nhỏ cỡ xl , mình không à","O,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-DES,B-DES,O,O,B-DES,B-DES,B-DES,O,O,O,O,O,O,B-DES,B-DES,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,B-DES,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,B-DES,B-DES,O,O,O,O",0
2058,"hơi chật với size đưa ra . mình cao 1 , 69 mình nặng 63kg mua size 31 vẫn còn chật","O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-DES",0
2059,giao hàng rất nhanh . nhưng thử đồ không ưng lắm vì mặc rộng quá . size mình là nhỏ nhất nên muốn đổi size chắc cũng khó,"O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,O,O,B-DES,O,O,O,O,B-DES,O,O,O",0
2060,chất_liệu là lụa nhưng không mô_tả cụ_thể sản_phẩm ( nêu là chất_liệu khác ),"B-DES,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O",0
2061,áo đẹp và phong_cách nhưng xxl vậy bé cho người 75 kg quá,"B-DES,B-DES,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O",0
2062,"sản_phẩm bị lỗi , nhăn , tiki hỗ_trợ đổi hàng cho mình nhé","O,O,O,O,B-DES,O,O,O,O,O,O,O,O",0
2063,sản_phẩm tạm được . mặc hầm bí không như quản cáo . giá rẻ . gởi đúng mẫu . size thì hơi chậc . không như mong_đợi .,"O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O,B-DES,O,O,B-DES,O,O,O,O,O",0
2064,dáng áo hơi rộng . nên mình mua size mình thì mẹ mình 53kg vẫn rộng,"B-DES,I-DES,O,B-DES,O,O,O,O,B-DES,O,O,O,O,O,O,B-DES",0
2065,"chất vải tốt , mịn , mặc ấm nhưng áo rất nhỏ . mình m67 , nặng 57kg , mặc size mình bị chật lỗ vai , áo_dài quá thắt_lưng khoảng 5cm . size mình chỉ vừa với đội dưới 1m55 , 50kg","B-DES,I-DES,O,O,B-DES,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",0
2066,"giao hàng tương_đối nhanh , màu_sắc như hình của shop . tuy_nhiên vải khá dày , cả 5 cái đều không có tem mác .","O,O,O,O,O,B-DES,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O",0
2067,"quần size hơi bé , thích_hợp người tầm 47 kg trở xuống","B-DES,B-DES,O,B-DES,O,O,O,O,O,O,O,O",0
2068,"vải mát , hơi mỏng , phần ống tay và nút không giống hình nên không có điểm nhấn","B-DES,B-DES,O,O,B-DES,O,O,B-DES,I-DES,O,B-DES,B-DES,I-DES,I-DES,O,O,O,O,O",0
2069,"thiết_kế , giá_cả , đường kim , mũi chỉ , chất_liệu vải tạm được . nhưng màu_sắc và in_ấn rất xấu , không thể mặc ra đường , có_thể mặc ngủ .","B-DES,O,B-PRI,O,B-DES,I-DES,O,B-DES,I-DES,O,B-DES,B-DES,O,O,O,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O",-1
2070,"quần bị vặn ống , shop đổi chiếc khác được không ? cám_ơn","B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O",0
2071,"mình đặt mua 2 combo 10 quần màu_da , nhưng lúc giao đưa màu lộn_xộn , rất khó_chịu vì mình chỉ mặc màu_da , mình muốn đổi lại và giao đúng màu_da cho mình với . mã đơn hàng : ngày . xin cám_ơn .","O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
2072,"mua theo size của nhà_cung_cấp thì không mặc được , giặt 1 nước xong thì cho bé mặc luôn . mọi_người phải cộng thêm 2 size nếu không muốn tốn thêm tiền mua bộ khác .","O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,B-PRI,O,O,O,O",-1
2073,mình chọn mua 6 quần lưng cao nhưng shop lại giao 4 quần lưng cao và 2 quần lưng thấp .,"O,O,O,O,B-DES,B-DES,I-DES,O,O,O,O,O,B-DES,B-DES,I-DES,O,O,B-DES,B-DES,I-DES,O",0
2074,"có giãn tốt , mút vừa , không đẹp như tui nghĩ , dùng ổn","B-DES,I-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O",0
2075,"bình_thường áo_khoác mình mua size mình mặc nó cũng vừa_vặn rồi mà không hiểu sao mua size xl mà áo không được rộng , áo cũng không dài như hình ( cái này là nghĩ do cách chụp thoii )","O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,O,B-DES,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",0
2076,"sản_phẩm giao không đúng như đơn hàng , màu_sắc lừa_dối","O,O,O,O,O,O,O,O,B-DES,O",-1
2077,"hàng không được tốt lắm . vải ổn . nhưng quần quá dài . 1m58 , size 29 mặc dưới mắt_cá chân luôn . size không đúng chuẩn 54kg . size 29 rộng thùng_thình","O,O,O,O,O,O,B-DES,O,O,O,B-DES,O,B-DES,O,O,O,B-DES,O,O,O,O,O,O,O,B-DES,I-DES,I-DES,O,O,O,B-DES,O,B-DES,I-DES",-1
2078,hàng tốt đóng_gói cẩn_thận mỗi_tội lúc mở áo ra thì bị bục chỉ 1 ít . nhưng vẫn cho 5 sao,"O,O,O,O,O,O,O,B-DES,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O",0
2079,"áo mềm_mại , mặc nhẹ . tuy_nhiên hàng nhận được lại không được lung_linh như trong hình đã quảng_cáo .","B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O",0
2080,"vải và chun làm không tốt , màu_sắc nhuộm kém , suy_nghĩ kỹ trước khi mua","B-DES,O,B-DES,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O",0
2081,"hàng không giống trong hình , treo đầu dê bán thịt chó rồi","O,O,O,O,O,O,O,O,O,O,O,O,O",-1
2082,mình đặt mua sản_phẩm mà tới nay 2 tuần rồi vẫn chưa nhận được . mình mong tiki có_thể cải_thiện tốt hơn ạ,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",0
2083,"quần co_dãn tốt , nhưng màu thì không đủ 5 màu chỉ được có 2 màu toàn giống nhau . chất_lượng với mức giá tiền này thì đã là ổn rồi .","B-DES,B-DES,O,O,O,B-DES,O,O,O,O,B-DES,O,O,O,O,B-DES,O,O,O,O,O,O,B-PRI,I-PRI,I-PRI,O,O,O,O,O,O,O",0
2084,quá rộng . mình 1m73 66 kg có tập gym mà mặc rộng thùng_thình . dáng này cho người béo phì à,"O,B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O",0
2085,màu_sắc tối hơn so với hình chụp . giao đúng size . sản_phẩm có hơi lỗi đường may và mút bị vảnh chứ không ôm lấy bầu ngực . mút lót mỏng .,"B-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,B-DES,O",0
2086,"thất_vọng về sản_phẩm đường chỉ may lỗi tùm_lum , 5 7 chỗ bung tróc cho 3 sao là cùng","O,O,O,B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",-1
2087,"sản phẩm này không bằng sản phẩm mình mua ở cửa_hàng . mua 2 sản phẩm mà không có hộp đựng hay gì cả , lại bỏ trong bịch ni lông rất sơ_sài . nói_chung lần sau ra cửa_hàng mua cho chắc_ăn .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O",-1
2088,"còn nhiều chỉ thừa , giao hàng nhanh , áo mỏng đi mùa thu hay đi nắng thì hợp","O,O,B-DES,I-DES,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O",0
2089,"hàng giao cực nhanh , trong vòng 1 ngày . đóng_gói khá ổn , dáng dáng tốt , vải đẹp , các phụ_kiện như khoá tốt . điểm trừ : chỉ thừa rất nhiều , may không tốt , các điểm nách bị thủng , do đường may trượt , đường may dọc thân của phần lưới bên trong cũng bị trượt .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,I-DES,O,O,B-DES,I-DES,O,B-DES,O,O,B-DES,O,O,O,O,O,O",0
2090,"đã nhận được hàng , vải dày_dặn , tuy_nhiên màu_sắc toàn là màu tối , không có cái nào màu nude như trong hình nên hơi thất_vọng tí , giặt nước đầu_ra màu nhẹ . chưa mặc nên không biết độ bền co_giãn sao .","O,O,O,O,O,B-DES,B-DES,O,O,B-DES,O,O,B-DES,I-DES,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,B-DES,O,O",-1
2091,"vải mỏng quá , nhưng_mà dễ_thương . nhiều người khen rồi xin thông_tin váy .","B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O",0
2092,áo dù và mỏng 145k hơi đắt cả ship còn uy_tín thì shop ut giao nhanh 3 ngày có,"B-DES,O,O,B-DES,B-PRI,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O",0
2093,"áo đúng như hình nhưng chất_liệu pha nilong nhiều . với 1 áo giá vậy là rất ổn rồi . nói chung ửi người bé nhà tôi thích , tôi hài_lòng","B-DES,O,O,O,O,B-DES,O,B-DES,O,O,O,O,B-DES,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
